"class","Alcohol","Malic_acid","Ash","Alcalinity_of_ash","Magnesium","Total_phenols","Flavanoids","Nonflavanoid_phenols","Proanthocyanins","Color_intensity","Hue","Od_Hod_of_diluted_wines","Proline"
3,13.545355,4.194225,2.228006,20.009538,95.717745,2.525134,2.378584,0.376135,1.408378,5.992815,0.539832,1.9025,497.033189
3,14.173926,2.969103,2.619625,18.739245,99.565834,2.528914,2.793026,0.597603,3.044324,4.651279,1.152259,2.215428,522.261051
2,12.541032,1.768446,2.560402,21.654858,91.472297,2.70394,2.758705,0.393828,1.546447,2.750089,0.813759,2.801343,418.124813
3,12.749838,3.039643,2.59068,12.960327,114.011018,1.395428,0.64063,0.417467,1.205212,2.567192,0.685625,1.787863,804.569843
3,13.485502,5.495496,2.555616,20.503461,108.839576,1.724105,0.642533,0.412078,0.962217,3.840225,0.55924,2.768377,689.217182
3,13.781806,1.913178,2.137154,14.082127,84.417141,1.614195,0.523536,0.552247,1.020572,9.693779,0.924856,2.660557,409.50987
2,11.872109,3.831932,2.383086,20.245524,128.878215,2.157374,2.052327,0.430726,2.792492,3.907065,1.289732,2.961868,454.717897
2,11.834634,1.708028,2.697786,23.037124,92.050569,1.927436,0.53268,0.323442,0.704697,3.702718,1.083467,3.646839,323.975108
1,14.279159,1.553242,3.013198,12.605546,119.948948,2.718091,3.016866,0.251199,1.805836,4.521291,0.967782,1.873882,1182.92964
3,12.970238,2.896904,2.255211,24.904634,89.794254,1.179883,0.620375,0.582391,1.381625,10.618941,0.879118,1.49062,734.953281
3,13.443977,4.034722,2.43825,19.574608,95.315318,2.852193,1.644949,0.602445,1.343574,9.892847,1.053657,1.531612,532.095482
2,11.960899,1.666491,2.430515,19.736279,75.169015,1.884428,1.992315,0.589446,1.38269,3.761524,0.88784,3.769518,417.405828
1,13.926272,1.444321,2.394212,17.476123,98.158211,2.2982,2.219854,0.264848,2.286762,5.166796,1.053834,2.931254,1561.934591
1,13.653362,4.445935,2.371009,17.253365,98.376548,2.747822,0.61191,0.163797,1.278448,3.533556,1.112602,3.51983,1052.937514
2,11.711882,1.29136,2.543897,19.621442,138.611741,2.77651,4.141023,0.217548,2.061868,3.459248,1.17999,3.261722,473.678777
3,13.714517,2.294422,2.42591,24.906206,106.815246,1.433914,0.638749,0.590322,0.678524,4.06865,0.834173,2.415606,520.723565
3,13.462955,3.006452,2.027267,26.638957,96.86487,1.95766,2.615635,0.383084,1.974888,6.160162,0.930088,1.503684,509.704728
1,13.201054,3.92932,2.256148,14.989608,96.403816,2.768426,1.398966,0.359231,1.219548,4.797242,0.833022,3.449697,756.779287
3,14.350821,2.930121,2.256946,13.043439,83.295214,1.9192,0.753863,0.562865,1.189407,2.761003,1.078842,1.808415,686.269807
2,12.500526,1.655911,1.781065,20.627265,87.613863,2.451336,2.06146,0.194216,2.360297,2.449907,0.800357,2.393784,363.001859
3,14.256084,2.159416,2.430835,21.639277,97.573649,1.806791,1.25993,0.269468,1.276171,6.10015,0.803884,1.558111,537.685122
1,13.799014,1.761827,2.700656,19.260373,87.147399,3.201796,3.799255,0.219439,1.967532,6.175068,1.220391,2.764117,1088.881193
1,13.574054,1.982102,2.413438,16.213913,127.764314,2.613799,2.849783,0.272344,1.245125,5.601288,1.032701,2.672158,1160.000553
3,12.802827,4.447773,1.823098,14.029181,94.678096,2.020068,2.601585,0.286895,0.991283,5.605879,0.95712,1.65355,511.679941
1,12.959367,1.653734,2.507639,17.99121,108.866858,3.29245,3.459642,0.259666,2.292271,4.754712,0.97704,3.815751,1036.033549
2,13.074214,2.681121,2.212727,18.76457,75.207544,1.927743,2.661027,0.172991,1.434508,3.391096,1.104478,2.272393,533.35251
1,14.244455,1.773596,2.351663,17.572652,97.87988,2.991051,3.606638,0.290608,2.549623,4.542615,1.095904,3.520375,1267.367026
2,11.469607,1.815801,2.484552,19.46045,105.132306,2.505863,2.138691,0.336542,1.246781,2.592808,1.109907,3.63573,464.938331
3,13.599122,3.737886,2.357175,20.481685,95.312464,1.296,1.476243,0.374757,1.040221,4.386904,0.83918,2.191547,478.339095
2,12.332467,2.870784,2.194901,20.77214,85.386748,2.414186,2.154254,0.269333,1.186784,5.28551,0.720653,2.137943,409.426916
2,12.452821,3.674286,1.919786,25.157166,81.245007,2.728189,3.729145,0.186622,1.261728,2.811373,1.444139,3.400112,322.73753
2,12.555661,1.76293,2.219481,20.106238,105.800518,2.240816,3.338108,0.403964,3.015285,2.440531,0.693714,3.594038,795.876224
2,12.335778,3.58972,2.266751,21.315376,84.494748,1.893307,2.065284,0.462668,3.233022,2.053688,0.975576,2.904724,340.824954
2,11.758412,1.977756,1.937685,17.163371,80.254621,2.279259,1.32226,0.216477,2.488082,2.979921,1.315818,3.265366,638.906094
3,13.661982,4.799276,2.382318,17.842812,84.980461,2.014942,3.590217,0.447997,2.185587,5.457368,0.781233,2.038016,494.775968
1,13.379719,2.296873,2.816449,17.35764,104.6262,3.041845,3.445228,0.207548,1.831294,5.261592,1.074332,3.112488,1200.406855
3,12.811749,3.496367,2.373489,19.223702,100.565405,1.784873,0.637637,0.562028,0.928517,4.957242,0.620218,1.498831,520.282415
2,11.422288,1.612593,2.407325,17.746914,143.712551,3.348346,2.259485,0.211486,2.558038,2.783107,0.972607,2.729801,988.622144
2,12.542359,1.332281,2.583345,24.740926,83.064799,2.29767,2.39522,0.333815,0.732009,2.183131,1.278824,3.214451,374.761163
3,13.680333,2.519134,2.657443,14.965985,98.758335,1.246504,0.741643,0.377067,0.864144,5.294881,0.620519,1.543321,511.661966
2,11.674612,4.052085,2.277542,20.824927,82.276205,2.391684,1.995163,0.402599,1.898609,2.293294,0.709761,3.280227,343.370367
2,11.778575,3.133295,2.222139,25.803002,82.157746,2.476385,1.968904,0.28202,0.940393,5.479656,0.932623,2.736253,497.008054
1,14.154522,1.054178,2.237112,15.505708,111.544517,2.464185,0.477035,0.381572,2.076565,10.378647,1.250553,3.402969,1374.467362
3,12.58713,2.851345,2.236364,26.22339,99.628605,1.615593,1.469432,0.331723,1.608317,5.882636,0.644426,2.220559,554.929507
3,13.80627,4.894468,2.244554,19.19064,102.561772,1.311075,0.748325,0.543488,0.907272,5.623192,0.768631,2.010421,529.415334
1,14.119387,1.998514,2.392058,18.226138,108.411938,2.761415,1.959182,0.282259,2.495465,4.782221,0.83504,3.586415,923.416475
2,12.125579,1.198861,2.508383,15.507776,82.269837,2.1209,1.989718,0.408084,0.77978,5.248964,1.283019,2.002076,528.97671
3,13.408235,1.894493,2.464486,19.011542,79.512397,1.476985,1.063495,0.418457,2.617989,6.675942,0.653954,3.658806,637.552713
3,13.503883,1.051021,2.253094,15.799395,85.418838,1.311764,0.791798,0.39804,0.890173,8.369713,0.758653,1.485717,661.290067
2,12.213231,0.996904,1.930639,18.211229,88.862415,3.271102,1.17478,0.46105,0.713935,4.507694,1.21515,2.358363,641.182151
2,13.138413,1.767276,2.335673,15.81274,105.646866,3.439572,0.592719,0.265363,2.990724,2.978476,1.061856,3.23177,978.097179
1,13.808949,0.883125,2.243089,13.960939,101.237066,2.780948,1.425812,0.585344,1.35434,4.498146,0.531502,3.73127,1014.841518
2,11.429176,1.058513,2.517403,22.308286,91.133211,1.890986,2.305195,0.211039,2.142033,3.404606,0.803475,1.988033,404.585739
2,12.42156,4.532641,2.417123,19.479712,109.113441,2.174465,1.199639,0.453424,0.818239,6.368938,0.965162,2.128958,370.335309
3,14.255875,1.56946,2.295432,14.774542,80.828975,1.559061,0.594731,0.409037,1.570775,4.799722,0.564504,2.198086,469.307517
3,11.966918,4.53991,2.093518,20.447596,110.277633,1.658861,3.336457,0.204037,0.892681,9.14976,0.607057,1.340235,613.30968
2,13.530505,1.230305,2.239489,18.918431,96.350101,2.262519,0.540537,0.168636,0.965003,3.384663,1.327876,3.55019,658.682232
2,13.629099,1.157869,2.766314,20.924242,97.278171,2.272174,2.234963,0.312765,1.122846,1.771862,0.83735,2.934272,645.368982
1,13.823141,1.819205,2.609716,18.53306,122.065419,2.311664,2.118174,0.275262,1.265545,6.432677,1.193426,2.928662,1058.600965
2,12.230997,1.248399,1.949329,13.26053,97.4636,2.210825,3.474117,0.426598,1.256236,5.543189,0.865025,2.636805,474.646097
2,12.633909,4.729167,2.372582,18.142388,88.404036,1.406841,2.007275,0.322387,1.005324,2.983287,0.785443,3.085895,557.803314
3,12.803659,3.590111,2.574191,21.512451,88.569645,1.614014,1.869665,0.571869,1.587348,9.635265,0.639276,1.702045,673.291979
2,12.02936,1.211097,2.629455,19.649006,90.736762,1.820088,0.97527,0.374893,0.820421,3.616703,1.192881,3.069059,586.592638
2,11.620465,1.546349,2.240566,20.74315,108.900776,2.343684,1.120302,0.492999,2.180194,2.662467,1.097437,2.213088,325.96106
2,12.498743,1.037597,2.06899,13.686572,89.911546,2.797044,3.218519,0.408406,1.788962,2.601745,0.912197,2.021268,377.537627
2,12.389991,1.661949,2.376703,19.385371,91.98409,2.72789,3.252247,0.435963,2.142272,2.287567,1.039222,3.086087,474.503116
1,12.935204,1.756245,2.237952,15.529478,90.556275,3.360719,3.181531,0.212274,1.882707,5.845275,0.911798,3.571943,998.782587
2,11.852054,1.397581,2.510974,20.002793,86.076356,2.80412,2.683916,0.419378,1.945538,2.612416,1.371765,2.764486,473.439043
1,14.427863,1.847601,2.874645,18.80385,116.584233,3.080817,3.017892,0.32335,1.836773,6.089851,1.239251,3.385544,1083.781362
3,13.168118,4.026116,2.292062,20.795767,104.072928,1.883136,0.642937,0.574101,0.729862,4.524056,0.978073,1.418029,590.587592
2,11.935909,2.347879,2.927731,20.655363,98.312591,3.493428,0.844326,0.206327,1.040247,3.188372,1.268997,2.282984,654.122954
3,12.934581,1.633969,2.989062,17.24359,94.545232,1.580587,2.144622,0.331725,1.440638,3.912541,0.658535,1.418124,397.56508
1,13.664691,1.940316,2.50288,17.066127,102.697834,2.569358,2.825361,0.247504,1.367876,5.129602,0.747663,2.709608,922.171761
2,11.806767,4.725714,2.348822,22.080909,71.502136,1.304246,0.866983,0.284379,1.344715,5.099933,1.016027,3.141426,549.715922
2,12.69443,1.270086,2.59133,18.240958,82.241831,1.457743,2.329475,0.292045,1.155782,2.622298,0.930597,2.84517,540.023459
3,14.195391,4.940389,2.489869,21.597447,89.048438,1.563043,0.673149,0.598177,0.692178,9.662536,0.823284,1.791757,565.322322
1,13.352037,4.039,2.28795,12.503345,109.5048,3.199359,2.710218,0.253081,1.826664,4.105518,1.430702,3.066247,951.193021
1,12.617507,1.115401,2.548566,15.437108,104.245987,2.910536,2.692286,0.344999,1.24885,4.385391,0.985189,3.122744,1071.095792
1,13.710341,1.948569,2.399811,21.373309,98.893064,3.153535,3.505807,0.197172,1.850037,11.144247,1.236951,2.724497,1338.145377
1,14.574397,1.931336,2.046143,17.468698,109.578644,2.723161,2.830977,0.206535,0.679177,5.075746,1.092583,3.576783,1255.358648
1,13.393173,1.771579,2.806926,18.936248,101.296914,2.735141,2.613384,0.259625,1.246759,4.279823,1.067334,3.452164,748.846786
1,14.468126,1.795301,2.336274,18.269237,89.673036,2.437414,2.96807,0.277027,1.472835,5.818834,0.988611,3.270274,1247.839654
2,12.351312,3.801066,1.895414,19.01013,99.998182,2.766478,1.918118,0.430746,1.759012,5.808843,0.813574,3.200731,361.857994
1,13.194094,1.850197,2.631523,19.609731,102.329057,2.696341,3.516119,0.265408,0.999054,7.855786,1.098174,3.559714,1414.333456
1,13.556856,3.078845,2.04942,17.090806,104.397235,3.383764,3.619824,0.172416,1.515647,6.522108,0.97391,2.039908,958.116908
1,14.283839,1.796092,2.279435,17.429483,96.759414,2.749435,3.034097,0.279446,2.232866,4.617614,0.938413,3.524077,1024.97664
2,11.504036,1.260519,2.159555,14.500594,99.763411,2.879169,4.256419,0.437548,2.614015,3.654161,0.819707,2.829059,1015.683773
3,12.480584,2.472999,2.323488,21.689703,90.200561,1.547785,1.658642,0.559806,1.427433,5.869717,0.974341,1.479171,584.478457
2,12.17131,1.836584,2.690046,20.853176,97.48559,2.024442,1.137165,0.429941,0.796232,3.442018,1.071134,2.285728,698.78827
3,13.954177,3.981743,2.760995,14.161972,101.984392,1.262233,0.630566,0.448297,0.707867,8.761388,0.640497,2.353317,487.845897
2,11.642146,0.950192,2.464601,21.333693,79.971317,1.506251,1.519939,0.419218,0.627787,3.184776,1.222075,3.110207,467.996733
2,13.031395,4.345039,1.789584,15.512211,82.082164,2.190721,1.94079,0.277806,1.593784,6.013605,0.816063,3.148972,471.088868
2,12.651728,1.837244,2.491236,26.346651,84.220505,2.35906,1.295333,0.40823,1.591622,3.489981,1.268229,3.176811,643.550311
2,12.459259,1.70723,2.007421,17.497431,93.338273,2.673163,2.426047,0.325234,0.991746,1.815398,0.955903,2.837539,367.042081
3,13.697126,2.237305,2.39579,16.727191,119.951489,1.826982,0.63901,0.547281,0.738047,8.075561,0.679843,2.082266,634.395072
3,13.1765,2.753065,2.236622,18.939552,149.888436,1.846089,0.915713,0.58957,1.361721,6.746446,0.618301,1.748011,670.729446
3,13.595177,3.294293,2.353715,25.732231,87.079502,2.182507,1.289989,0.484811,1.782484,10.371105,0.904036,1.2948,401.501131
2,12.496966,1.812809,2.50327,24.616662,81.05623,2.185364,0.917671,0.527337,1.616234,2.240523,1.159092,3.028394,423.016396
2,12.087344,1.614976,2.339109,23.174132,89.085589,1.925158,1.464015,0.42889,1.156221,2.802321,0.828207,2.952858,521.580386
1,14.114407,1.865306,2.373654,19.913263,117.616609,2.755281,2.973105,0.392699,1.398035,4.720382,1.432219,2.73838,1215.064548
1,12.977213,1.056353,2.674668,16.141722,100.294989,2.179299,2.574975,0.312062,1.377229,4.914946,0.897327,2.763049,1051.999014
2,12.256129,3.923659,2.315347,21.88037,109.835017,1.256024,0.676596,0.220455,0.837548,2.40825,1.066439,3.585929,503.461544
3,14.18698,4.765902,2.86202,25.766175,88.007244,1.490887,2.601038,0.472499,1.888322,6.096137,0.851151,1.472275,886.485772
2,12.648466,1.706329,2.339489,21.043564,81.232001,2.486498,2.022005,0.41304,1.472084,3.421587,1.131538,2.809104,309.509382
1,13.641804,1.206894,2.099687,19.452264,105.00785,2.024921,2.256697,0.22252,1.377975,5.655877,1.091801,2.99344,1409.751496
1,14.248126,1.802274,2.452596,17.692066,104.659286,3.477415,3.902916,0.35028,1.60578,6.15224,1.103367,3.046809,1340.145843
3,13.532825,2.503908,2.387613,22.122336,103.827263,1.432591,0.731528,0.604992,1.411936,3.576707,0.584204,1.552324,667.562506
1,13.308936,1.554491,2.545453,17.713879,93.359998,3.004399,3.334803,0.451844,2.239704,5.294419,1.037732,3.792731,1056.863443
3,12.558502,2.803593,2.259665,12.690537,96.813409,2.768221,0.649134,0.53129,1.281993,7.896801,0.652742,1.582741,630.010525
2,11.869224,1.363904,2.361272,23.435011,84.674157,1.417388,3.330834,0.24424,2.720902,3.422067,0.999965,3.207225,560.37149
1,13.163953,1.700735,2.687366,20.726986,98.684825,2.798983,2.594696,0.309356,1.279166,3.661988,0.886806,3.351907,769.604244
2,11.58419,2.322853,2.051523,17.519223,103.795604,1.993926,1.755585,0.200296,1.297569,2.059115,1.247807,2.840703,386.669207
1,13.619198,1.615149,2.773021,18.516818,103.701517,3.134875,2.195289,0.285839,2.148521,4.336538,1.124945,3.142953,876.841546
3,13.706767,2.289522,2.557427,21.582383,89.482981,1.908336,1.157001,0.400482,1.555212,9.087897,0.570087,1.645476,713.720143
2,12.110516,4.009783,2.369714,20.120496,86.219426,3.6818,3.164661,0.468878,1.90906,1.956108,1.132107,3.311964,355.634278
1,13.782904,1.800141,2.421097,17.156637,120.681608,2.527005,2.860784,0.338328,1.448492,5.927292,1.095803,2.692277,1455.583425
2,11.521878,1.610831,2.680192,21.602196,82.071973,1.481637,2.050408,0.349777,1.347814,5.896742,0.789497,2.690757,549.366598
1,13.186842,1.565168,2.403458,15.462097,100.69117,3.458582,3.904549,0.162551,1.616266,5.705263,1.06392,3.716765,945.484855
2,12.108086,1.574838,2.402689,19.194927,80.686999,1.626334,0.89536,0.261323,0.619713,3.755791,0.94994,2.036402,544.063456
2,12.322161,2.77732,2.203129,21.388034,120.579261,2.620038,4.061198,0.207396,1.257496,4.136569,1.012933,3.079342,396.477555
2,11.742763,1.035231,2.241842,17.751811,86.484597,2.469018,3.747086,0.260079,2.062918,2.28808,0.896452,2.711606,536.018263
3,13.295566,2.664219,2.742901,19.174555,129.815748,1.470624,1.232538,0.179077,1.541746,10.940937,0.78081,1.576918,546.366553
3,13.810344,4.740889,2.792787,25.122499,106.74519,1.770212,0.756142,0.48223,1.336475,10.759961,0.767439,1.56203,688.772758
1,13.973097,1.644041,2.528641,16.534626,95.181571,2.263838,3.775278,0.362352,1.88375,5.083367,0.832531,3.460025,1150.813226
1,14.218898,1.742302,2.322494,19.334091,105.466625,2.818541,3.289998,0.269521,1.959,5.615321,1.043511,2.157845,1407.820455
2,11.662967,1.496561,2.430362,18.063452,84.86436,2.994144,0.582736,0.508745,1.197504,1.885035,0.735406,1.965968,495.793755
2,11.889664,2.760664,1.818691,12.629681,77.791954,2.512086,2.031036,0.16428,1.18166,2.576808,1.32588,2.763543,404.588806
2,12.540354,1.809258,2.5542,18.712157,88.41941,1.985934,2.1226,0.441835,1.346518,2.061103,0.805388,3.649103,433.629933
3,12.181766,4.955879,2.75326,21.750564,103.394752,1.458267,0.570783,0.565952,1.200146,5.001651,0.639022,1.487282,625.911568
1,14.0884,1.228777,2.392663,14.664753,96.839889,2.239666,3.1159,0.197934,1.492182,5.310022,1.053331,3.151028,913.968031
3,12.929349,1.037111,1.675801,19.533489,106.862701,1.767236,0.628465,0.43909,1.582419,3.802002,0.636204,1.551173,685.28937
2,11.838368,2.391072,2.76021,21.01244,87.794894,2.682645,3.866646,0.263883,1.891229,2.266052,1.219685,2.787093,394.376348
2,12.138917,1.555889,2.344331,21.628117,80.314129,1.757979,2.260073,0.371445,1.470612,2.599988,0.916048,2.682064,437.716562
3,13.591304,2.77739,2.549386,20.605649,86.493144,1.701468,0.614005,0.56427,1.382549,4.530404,0.654057,1.806421,734.806757
2,12.27004,2.437595,2.503065,17.141626,82.581952,1.376613,3.311638,0.274442,1.842879,1.657369,1.354924,3.269801,676.724736
2,11.933157,1.149268,2.504243,20.118022,89.976858,3.218834,2.600688,0.266835,3.360072,2.307513,1.08637,1.390959,514.991347
3,13.565666,3.728814,2.32946,24.884573,86.703465,1.435205,3.186332,0.405729,1.787067,3.501532,0.584003,3.421928,456.550748
1,14.010729,1.749726,2.313575,19.861211,95.40225,3.142261,3.471393,0.273165,1.96332,5.877822,1.104409,3.215061,1273.112198
2,12.032655,2.718426,2.731879,18.987998,109.271104,2.106377,2.025084,0.477797,2.722522,3.022045,0.888249,2.62619,565.879291
2,12.726004,3.477163,2.476966,12.896708,102.160483,3.113416,3.966936,0.161293,2.294774,1.908408,0.973605,3.366716,401.723389
3,13.837223,1.797947,2.411179,21.691482,107.914867,2.294074,2.161376,0.356293,0.941806,8.650824,0.588011,1.547322,666.18783
2,12.335855,1.647126,2.283456,21.416524,104.717091,3.408515,3.59414,0.444695,1.797579,2.583601,1.271819,1.597883,392.757122
2,12.449765,1.803873,2.853284,24.618446,85.569231,1.335115,1.173484,0.334483,0.402784,2.752346,0.52152,3.151331,409.08852
2,13.536176,1.720376,1.895513,17.89563,104.19018,2.330188,2.427339,0.347804,1.624273,1.668534,0.925094,2.700556,682.254046
2,14.543544,1.170298,2.13536,14.321634,96.464034,2.774352,2.952609,0.463164,1.766402,2.078175,0.562703,2.885951,332.399176
1,13.493704,1.894577,2.406243,21.88381,98.762228,2.640364,2.845405,0.281383,1.925055,3.781352,1.070182,2.953348,806.029337
3,13.685314,2.773463,2.665581,24.219758,99.866637,1.265339,1.276225,0.497605,1.347381,6.015083,0.845983,1.488223,511.022592
2,11.726427,1.124001,2.510303,21.334647,90.490799,2.215056,1.828099,0.386206,1.737461,2.492524,1.317275,3.46838,469.740382
1,14.626924,1.837454,2.320422,15.119544,106.169676,3.29,3.268645,0.417343,2.309344,5.096304,1.08557,3.029216,1340.07897
2,12.392498,0.732584,1.447951,20.405575,99.441879,1.105399,1.742152,0.296916,1.883013,3.260754,1.085373,2.907534,469.366416
2,12.383481,0.891168,2.368106,23.922864,97.099701,2.488643,1.903057,0.348989,2.328336,2.602704,0.61434,3.287696,290.657619
1,14.233894,1.593969,2.247636,17.437401,99.73959,2.31244,1.28996,0.270722,3.003278,6.418783,1.052701,3.351557,766.608092
3,12.937522,4.059432,2.65949,25.131403,102.556962,1.410923,0.948607,0.269899,1.136184,4.910754,1.278679,1.486459,527.024987
2,11.560045,2.027855,2.752733,27.135474,88.689702,1.770189,1.541311,0.568105,1.391028,6.611611,0.887684,2.349835,388.721132
2,12.585654,1.648224,2.633532,26.124356,96.778598,2.804796,1.988604,0.256076,1.492656,3.338945,1.167007,2.936101,401.140494
1,13.421593,1.075786,2.410835,26.824945,103.47292,3.501935,3.197909,0.150424,2.027214,8.360195,1.515957,3.59401,1376.007618
2,13.002012,2.244726,1.746263,20.351591,90.728146,1.891344,1.343499,0.449505,1.472227,2.323268,1.000845,1.768201,530.197602
3,13.970559,1.597486,2.378835,20.273079,91.944966,2.787383,3.144302,0.407822,1.81907,10.921092,0.621068,1.366581,682.435047
2,12.411199,1.934265,2.566833,24.154238,88.126029,2.79575,2.72591,0.201874,1.599423,2.76589,0.905678,2.97041,335.18632
3,14.163485,4.473046,2.381844,20.362798,91.048566,1.596292,3.028705,0.437617,2.545215,4.604133,0.90849,2.212001,482.663319
